model,case_id,batch_index,batch_latency_seconds,prompt_sha256,response_sha256,action,risk_multiplier,confidence,reason_codes,valid,baseline_net_bps,ai_net_bps
qwen3:8b,eab9d6c4e2a7b9586475b72b966a6c14fe172125896a1e6e2099c8101a9b7bd3,7,37.06125480000628,3da97298efb63fc88057107e22b2f60a00a6123ee3ad7e587a0ea25ba88c2bdb,7435efd8df641e6d071e371adceb20867b7d267ac46cecc3be1ca45a604a0794,veto,0.0,1.0,weak_cost_margin;unstable_analogs,True,74.66136932373047,0.0
qwen3:8b,d86116411591932019c0876b543f9d5cbc79b4fc81bf506fa070b1dc1cdb98e7,7,37.06125480000628,3da97298efb63fc88057107e22b2f60a00a6123ee3ad7e587a0ea25ba88c2bdb,7435efd8df641e6d071e371adceb20867b7d267ac46cecc3be1ca45a604a0794,veto,0.0,1.0,weak_cost_margin;unstable_analogs,True,55.99843978881836,0.0
qwen3:8b,7615cef4872614b899c52b482e30a49591001e58cdb79c22495b2978ec9d4a20,7,37.06125480000628,3da97298efb63fc88057107e22b2f60a00a6123ee3ad7e587a0ea25ba88c2bdb,7435efd8df641e6d071e371adceb20867b7d267ac46cecc3be1ca45a604a0794,veto,0.0,1.0,weak_cost_margin;unstable_analogs,True,23.60104751586914,0.0
qwen3:8b,0b9dbfc54bad4750c3112d5d2527eca50878ab3c6861405dbd0f22773b413f57,7,37.06125480000628,3da97298efb63fc88057107e22b2f60a00a6123ee3ad7e587a0ea25ba88c2bdb,7435efd8df641e6d071e371adceb20867b7d267ac46cecc3be1ca45a604a0794,veto,0.0,1.0,weak_cost_margin;unstable_analogs,True,-203.33604431152344,-0.0
qwen3:8b,18a135e7974fcbddd57a49a29528527480db8eca62926acbdf360dcbdfc84f08,7,37.06125480000628,3da97298efb63fc88057107e22b2f60a00a6123ee3ad7e587a0ea25ba88c2bdb,7435efd8df641e6d071e371adceb20867b7d267ac46cecc3be1ca45a604a0794,veto,0.0,1.0,weak_cost_margin;unstable_analogs,True,1.2390137910842896,0.0
qwen3:8b,df63b374724dee2cf1ec7f6bc3045d5f2a3e137b00753d7d490da2760752f236,7,37.06125480000628,3da97298efb63fc88057107e22b2f60a00a6123ee3ad7e587a0ea25ba88c2bdb,7435efd8df641e6d071e371adceb20867b7d267ac46cecc3be1ca45a604a0794,veto,0.0,1.0,weak_cost_margin;unstable_analogs,True,-321.6011047363281,-0.0
qwen3:8b,1bd6d33845c2e97417aad99c44ab5db62fa994c4426a6de9a14a6af96a1db68c,7,37.06125480000628,3da97298efb63fc88057107e22b2f60a00a6123ee3ad7e587a0ea25ba88c2bdb,7435efd8df641e6d071e371adceb20867b7d267ac46cecc3be1ca45a604a0794,veto,0.0,1.0,weak_cost_margin;unstable_analogs,True,9.338228225708008,0.0
qwen3:8b,fa256c0bdac3718ab9d268cdf380bb75145e559be595b38ebc1d842457d2d391,7,37.06125480000628,3da97298efb63fc88057107e22b2f60a00a6123ee3ad7e587a0ea25ba88c2bdb,7435efd8df641e6d071e371adceb20867b7d267ac46cecc3be1ca45a604a0794,veto,0.0,1.0,weak_cost_margin;unstable_analogs,True,128.0,0.0
qwen3:8b,9a550f99e52d23a0b4db5d10095aa5e598919d09eee197731c91ad8e33e3379f,7,37.06125480000628,3da97298efb63fc88057107e22b2f60a00a6123ee3ad7e587a0ea25ba88c2bdb,7435efd8df641e6d071e371adceb20867b7d267ac46cecc3be1ca45a604a0794,veto,0.0,1.0,weak_cost_margin;unstable_analogs,True,174.14535522460938,0.0
qwen3:8b,10b8f432cd816ccb161f620fd48273f64d565bdb86d02afcaa758c735aefa372,7,37.06125480000628,3da97298efb63fc88057107e22b2f60a00a6123ee3ad7e587a0ea25ba88c2bdb,7435efd8df641e6d071e371adceb20867b7d267ac46cecc3be1ca45a604a0794,veto,0.0,1.0,weak_cost_margin;unstable_analogs,True,-14.419939994812012,-0.0
qwen3:8b,f3acac2af66cf64123bc1a95f10c63e6ae66e3abe5bdeddac9b30ee38c592488,7,37.06125480000628,3da97298efb63fc88057107e22b2f60a00a6123ee3ad7e587a0ea25ba88c2bdb,7435efd8df641e6d071e371adceb20867b7d267ac46cecc3be1ca45a604a0794,veto,0.0,1.0,weak_cost_margin;unstable_analogs,True,-4.538103103637695,-0.0
qwen3:8b,b7c1459ea7fa866e2bfec84acbdef26d9ad0c4b058741df88af93c79f05c3ed7,8,34.68749450001633,df39b0535f389849677850a6908208e6efbfecc5efa55206a7d163e3d3782a9a,c00ace4eda1f166e1e90b83358bdc8d98c33450d5661648914e7e6a51709ecbf,veto,0.0,0.0,weak_cost_margin;unstable_analogs,True,-10.542893409729004,-0.0
qwen3:8b,69dfdd5ec5a6df0cf18234b98c75e14dc030f243838b1d02ffeaba2ab4970a33,8,34.68749450001633,df39b0535f389849677850a6908208e6efbfecc5efa55206a7d163e3d3782a9a,c00ace4eda1f166e1e90b83358bdc8d98c33450d5661648914e7e6a51709ecbf,veto,0.0,0.0,weak_cost_margin;unstable_analogs,True,59.62852096557617,0.0
qwen3:8b,0117b77f2cd4100830b2aedc099c702d0f3f7e084d64c786facf4d0c3c0e6319,8,34.68749450001633,df39b0535f389849677850a6908208e6efbfecc5efa55206a7d163e3d3782a9a,c00ace4eda1f166e1e90b83358bdc8d98c33450d5661648914e7e6a51709ecbf,veto,0.0,0.0,weak_cost_margin;unstable_analogs,True,-1.7680023908615112,-0.0
qwen3:8b,5fe53825982412a8c9bb8e66f758ec3eb793b77c5e4097fba4123b44bcfe013f,8,34.68749450001633,df39b0535f389849677850a6908208e6efbfecc5efa55206a7d163e3d3782a9a,c00ace4eda1f166e1e90b83358bdc8d98c33450d5661648914e7e6a51709ecbf,veto,0.0,0.0,weak_cost_margin;unstable_analogs,True,-16.411304473876953,-0.0
qwen3:8b,2a134bcc92d9b2ff7d4dd16c4cab36d6e8b1a442e6999881aaafa03e9757175b,8,34.68749450001633,df39b0535f389849677850a6908208e6efbfecc5efa55206a7d163e3d3782a9a,c00ace4eda1f166e1e90b83358bdc8d98c33450d5661648914e7e6a51709ecbf,veto,0.0,0.0,weak_cost_margin;unstable_analogs,True,-41.30644989013672,-0.0
qwen3:8b,276b14ab3fcbc98ccf01cb0d22f70a8b44fd615a30ea5cb437a249d31f3fed58,8,34.68749450001633,df39b0535f389849677850a6908208e6efbfecc5efa55206a7d163e3d3782a9a,c00ace4eda1f166e1e90b83358bdc8d98c33450d5661648914e7e6a51709ecbf,veto,0.0,0.0,weak_cost_margin;unstable_analogs,True,162.70956420898438,0.0
qwen3:8b,d3a8db5b4a7a5f5d8d45e7bb8a1c4dd1fdf7ccd4191d1fc3ff00ef105bdb81e7,8,34.68749450001633,df39b0535f389849677850a6908208e6efbfecc5efa55206a7d163e3d3782a9a,c00ace4eda1f166e1e90b83358bdc8d98c33450d5661648914e7e6a51709ecbf,veto,0.0,0.0,weak_cost_margin;unstable_analogs,True,-148.84686279296875,-0.0
qwen3:8b,05e0eafb2de0acfd16386085609e3ed8b56a0d6d3d600d4eebcda6956c4627f8,8,34.68749450001633,df39b0535f389849677850a6908208e6efbfecc5efa55206a7d163e3d3782a9a,c00ace4eda1f166e1e90b83358bdc8d98c33450d5661648914e7e6a51709ecbf,veto,0.0,0.0,weak_cost_margin;unstable_analogs,True,43.847164154052734,0.0
qwen3:8b,6014283d85eeea391651196b1998503c2e8332b63365341b659f73b40b0b14d3,8,34.68749450001633,df39b0535f389849677850a6908208e6efbfecc5efa55206a7d163e3d3782a9a,c00ace4eda1f166e1e90b83358bdc8d98c33450d5661648914e7e6a51709ecbf,veto,0.0,0.0,weak_cost_margin;unstable_analogs,True,98.26293182373047,0.0
qwen3:8b,2bdc923665911d01c8fa49b98809c7164a38a6f502c3b7f9cbafd67cff65a4f8,8,34.68749450001633,df39b0535f389849677850a6908208e6efbfecc5efa55206a7d163e3d3782a9a,c00ace4eda1f166e1e90b83358bdc8d98c33450d5661648914e7e6a51709ecbf,veto,0.0,0.0,weak_cost_margin;unstable_analogs,True,12.322737693786621,0.0
qwen3:8b,89e735ede27a5b0a6ad468a4efa1f5ba47f062c1270df63b3b84ab736feeb428,8,34.68749450001633,df39b0535f389849677850a6908208e6efbfecc5efa55206a7d163e3d3782a9a,c00ace4eda1f166e1e90b83358bdc8d98c33450d5661648914e7e6a51709ecbf,veto,0.0,0.0,weak_cost_margin;unstable_analogs,True,-55.10464859008789,-0.0
qwen3:8b,78601180d8996a6f833e1915de59bdfc70b9f12e7bfc8f6a915ec0b4d0e8c095,8,34.68749450001633,df39b0535f389849677850a6908208e6efbfecc5efa55206a7d163e3d3782a9a,c00ace4eda1f166e1e90b83358bdc8d98c33450d5661648914e7e6a51709ecbf,veto,0.0,0.0,weak_cost_margin;unstable_analogs,True,47.661460876464844,0.0
qwen3:8b,f069a8108533342d1c8d14047360ae3489820d926da5d4e680dd05e31bea18ed,9,34.1515522999689,a4cb7affd182d77ce48dbc674f1585218222993ee5be1b806a54066328f15c67,67ffb463e8b87eea5bd8b5efd81d55007c22779f9871a7e53cce4116b526111d,veto,0.0,0.0,weak_cost_margin;unstable_analogs,True,-43.72529602050781,-0.0
qwen3:8b,5422eca2b087a869b1d17999ed75bc98e77dcc2b6186e690b796fe713bfccd5c,9,34.1515522999689,a4cb7affd182d77ce48dbc674f1585218222993ee5be1b806a54066328f15c67,67ffb463e8b87eea5bd8b5efd81d55007c22779f9871a7e53cce4116b526111d,veto,0.0,0.0,weak_cost_margin;unstable_analogs,True,60.517372131347656,0.0
qwen3:8b,d88afd2a613d38ff6645dc3bd92cd0ea4481aef94018b522346f124db0fd38ac,9,34.1515522999689,a4cb7affd182d77ce48dbc674f1585218222993ee5be1b806a54066328f15c67,67ffb463e8b87eea5bd8b5efd81d55007c22779f9871a7e53cce4116b526111d,veto,0.0,0.0,weak_cost_margin;unstable_analogs,True,90.44782257080078,0.0
qwen3:8b,8bd954ad6408189adfc07ac4c6bd5890782ffdb7f6d16eedad10f2beeb94714a,9,34.1515522999689,a4cb7affd182d77ce48dbc674f1585218222993ee5be1b806a54066328f15c67,67ffb463e8b87eea5bd8b5efd81d55007c22779f9871a7e53cce4116b526111d,veto,0.0,0.0,weak_cost_margin;unstable_analogs,True,-183.24803161621094,-0.0
qwen3:8b,3f10243ac03605f67d38706c5abae5e407569e91ab45f273795136ce7bf7891c,9,34.1515522999689,a4cb7affd182d77ce48dbc674f1585218222993ee5be1b806a54066328f15c67,67ffb463e8b87eea5bd8b5efd81d55007c22779f9871a7e53cce4116b526111d,veto,0.0,0.0,weak_cost_margin;unstable_analogs,True,-468.58221435546875,-0.0
qwen3:8b,54f90188061f54de0fc581eb9b8ac310ed506b1d0e652947608ac80ea529a245,9,34.1515522999689,a4cb7affd182d77ce48dbc674f1585218222993ee5be1b806a54066328f15c67,67ffb463e8b87eea5bd8b5efd81d55007c22779f9871a7e53cce4116b526111d,veto,0.0,0.0,weak_cost_margin;unstable_analogs,True,45.236305236816406,0.0
qwen3:8b,e4ab236e5e66863a538cdc9afb9f2eb7b9f92a69ceb92091cef1bf52e0a0a95a,9,34.1515522999689,a4cb7affd182d77ce48dbc674f1585218222993ee5be1b806a54066328f15c67,67ffb463e8b87eea5bd8b5efd81d55007c22779f9871a7e53cce4116b526111d,veto,0.0,0.0,weak_cost_margin;unstable_analogs,True,-44.683536529541016,-0.0
qwen3:8b,7d08242ff37249a918ea5dc5bc38a5ab4e33f97a87de1aa438fb05342f277813,9,34.1515522999689,a4cb7affd182d77ce48dbc674f1585218222993ee5be1b806a54066328f15c67,67ffb463e8b87eea5bd8b5efd81d55007c22779f9871a7e53cce4116b526111d,veto,0.0,0.0,weak_cost_margin;unstable_analogs,True,95.33452606201172,0.0
qwen3:8b,01474a29c623d88039bce1e357a83185d531920a51791a9eca9507760263c2fb,9,34.1515522999689,a4cb7affd182d77ce48dbc674f1585218222993ee5be1b806a54066328f15c67,67ffb463e8b87eea5bd8b5efd81d55007c22779f9871a7e53cce4116b526111d,veto,0.0,0.0,weak_cost_margin;unstable_analogs,True,15.734249114990234,0.0
qwen3:8b,e457d01bdfaa76aad250ed7af97586588b48c5c4418bb45aa3e9e6c667ef0def,9,34.1515522999689,a4cb7affd182d77ce48dbc674f1585218222993ee5be1b806a54066328f15c67,67ffb463e8b87eea5bd8b5efd81d55007c22779f9871a7e53cce4116b526111d,veto,0.0,0.0,weak_cost_margin;unstable_analogs,True,-43.43732452392578,-0.0
qwen3:8b,0dfc63fa9e5f209ab7c9e25b52704d4527450423e6e559ff1c8f8cacd9118667,9,34.1515522999689,a4cb7affd182d77ce48dbc674f1585218222993ee5be1b806a54066328f15c67,67ffb463e8b87eea5bd8b5efd81d55007c22779f9871a7e53cce4116b526111d,veto,0.0,0.0,weak_cost_margin;unstable_analogs,True,-174.1344757080078,-0.0
qwen3:8b,04fcc9839fbc72b610d4bd3e4e75adb416c272db433df4a2ed8b5c6a954fc57c,9,34.1515522999689,a4cb7affd182d77ce48dbc674f1585218222993ee5be1b806a54066328f15c67,67ffb463e8b87eea5bd8b5efd81d55007c22779f9871a7e53cce4116b526111d,veto,0.0,0.0,weak_cost_margin;unstable_analogs,True,35.00239944458008,0.0
qwen3:8b,f557a8f56748918d33e84ce6af1928d1a14d853e8fbc7116d928fbeeae7cfe9c,10,35.64341449999483,016018a28f8dc457d798f41640bd2798a97d78ae60a584ef4f98032c11b1debf,011d25cdb4e631d5983d0c91d2b0196486d9c4bf1977461d5b960fe6b8e2117d,veto,0.0,0.0,weak_cost_margin;unstable_analogs,True,-168.94168090820312,-0.0
qwen3:8b,87b8fe16ef274b262f83d56c080f8920327b7f7547423227ef19d1776e6075d0,10,35.64341449999483,016018a28f8dc457d798f41640bd2798a97d78ae60a584ef4f98032c11b1debf,011d25cdb4e631d5983d0c91d2b0196486d9c4bf1977461d5b960fe6b8e2117d,veto,0.0,0.0,weak_cost_margin;unstable_analogs,True,-37.41331100463867,-0.0
qwen3:8b,6c3d19a9d14441bc79b5d3ebdd0a5ce70f0ce82d52234d2a421b539d7f7eba9c,10,35.64341449999483,016018a28f8dc457d798f41640bd2798a97d78ae60a584ef4f98032c11b1debf,011d25cdb4e631d5983d0c91d2b0196486d9c4bf1977461d5b960fe6b8e2117d,veto,0.0,0.0,edge_covers_cost;model_calibration_risk,True,4.96647310256958,0.0
qwen3:8b,eddf27600cc8c31c67003db7a4befb218e2ff562076a44b0e4ce6226a4872678,10,35.64341449999483,016018a28f8dc457d798f41640bd2798a97d78ae60a584ef4f98032c11b1debf,011d25cdb4e631d5983d0c91d2b0196486d9c4bf1977461d5b960fe6b8e2117d,veto,0.0,0.0,weak_cost_margin;unstable_analogs,True,144.7836151123047,0.0
qwen3:8b,0279aa7932e37e754de7ca1ad8a32bd249e4dcc98a162fa63c347f6e32809624,10,35.64341449999483,016018a28f8dc457d798f41640bd2798a97d78ae60a584ef4f98032c11b1debf,011d25cdb4e631d5983d0c91d2b0196486d9c4bf1977461d5b960fe6b8e2117d,veto,0.0,0.0,weak_cost_margin;unstable_analogs,True,-28.481874465942383,-0.0
qwen3:8b,f5c17b81466f127d9c4ab8cc7978e376da9d76ec7a356940f13ac0a190d03b16,10,35.64341449999483,016018a28f8dc457d798f41640bd2798a97d78ae60a584ef4f98032c11b1debf,011d25cdb4e631d5983d0c91d2b0196486d9c4bf1977461d5b960fe6b8e2117d,veto,0.0,0.0,weak_cost_margin;unstable_analogs,True,86.91638946533203,0.0
qwen3:8b,88f10565fd0694efee8ad2fc6304076a31be169a14641db912e900227c191338,10,35.64341449999483,016018a28f8dc457d798f41640bd2798a97d78ae60a584ef4f98032c11b1debf,011d25cdb4e631d5983d0c91d2b0196486d9c4bf1977461d5b960fe6b8e2117d,veto,0.0,0.0,edge_covers_cost;model_calibration_risk,True,109.39966583251953,0.0
qwen3:8b,ec211accba63093827212637e6759406ea9d03cc2455997c81a58d14b55763ed,10,35.64341449999483,016018a28f8dc457d798f41640bd2798a97d78ae60a584ef4f98032c11b1debf,011d25cdb4e631d5983d0c91d2b0196486d9c4bf1977461d5b960fe6b8e2117d,veto,0.0,0.0,weak_cost_margin;unstable_analogs,True,-2.4082586765289307,-0.0
qwen3:8b,2c308bb1a7d6190b348d58100d8ef148f21dd1a12c42f882e3482843a33fc518,10,35.64341449999483,016018a28f8dc457d798f41640bd2798a97d78ae60a584ef4f98032c11b1debf,011d25cdb4e631d5983d0c91d2b0196486d9c4bf1977461d5b960fe6b8e2117d,veto,0.0,0.0,weak_cost_margin;unstable_analogs,True,-53.44609832763672,-0.0
qwen3:8b,3f3f0f82c105fad0c0ab497250b26b65217a1afbb6c4489433fc4caba619d584,10,35.64341449999483,016018a28f8dc457d798f41640bd2798a97d78ae60a584ef4f98032c11b1debf,011d25cdb4e631d5983d0c91d2b0196486d9c4bf1977461d5b960fe6b8e2117d,veto,0.0,0.0,edge_covers_cost;model_calibration_risk,True,83.17865753173828,0.0
qwen3:8b,2d314a2013e7ef4e4936b40bffa59f9da220d5f1cd390c79584d2dde7dc978ae,10,35.64341449999483,016018a28f8dc457d798f41640bd2798a97d78ae60a584ef4f98032c11b1debf,011d25cdb4e631d5983d0c91d2b0196486d9c4bf1977461d5b960fe6b8e2117d,veto,0.0,0.0,weak_cost_margin;unstable_analogs,True,3.9472475051879883,0.0
qwen3:8b,2ad4fb9eb41e5395b5a3ec8c8d2a3ce764494b7552f180c6bfd0b8357978a86b,10,35.64341449999483,016018a28f8dc457d798f41640bd2798a97d78ae60a584ef4f98032c11b1debf,011d25cdb4e631d5983d0c91d2b0196486d9c4bf1977461d5b960fe6b8e2117d,veto,0.0,0.0,edge_covers_cost;model_calibration_risk,True,-82.52379608154297,-0.0
qwen3:8b,3d2aa1ab63ed317af17494a51022f0b78323df7451361b5743dba44c4e2a40fe,11,34.54180730000371,bf7483a7080b84efd7e98434941bc3da29932679b8dfab672adea0813c1bfb40,ebd31e3abe3ff1620c6074350b8d2302007ccff5b67a402a8747975e84e864d6,veto,0.0,0.0,weak_cost_margin;unstable_analogs,True,-9.18126392364502,-0.0
qwen3:8b,b1808e1f8507db2e71f3e028ebeaa6a6a1eef9d81c464bc7070f37960e4e66cd,11,34.54180730000371,bf7483a7080b84efd7e98434941bc3da29932679b8dfab672adea0813c1bfb40,ebd31e3abe3ff1620c6074350b8d2302007ccff5b67a402a8747975e84e864d6,veto,0.0,0.0,weak_cost_margin;unstable_analogs,True,-0.5518031120300293,-0.0
qwen3:8b,398cc224e4fb8f6f5e8a8cedee5e9eb477723544839e1759155b00911c061e23,11,34.54180730000371,bf7483a7080b84efd7e98434941bc3da29932679b8dfab672adea0813c1bfb40,ebd31e3abe3ff1620c6074350b8d2302007ccff5b67a402a8747975e84e864d6,veto,0.0,0.0,weak_cost_margin;unstable_analogs,True,-3.5648739337921143,-0.0
qwen3:8b,8686700423833ef693f88bfa78b3c5e28a6f077fdbac78357e62357bd9457742,11,34.54180730000371,bf7483a7080b84efd7e98434941bc3da29932679b8dfab672adea0813c1bfb40,ebd31e3abe3ff1620c6074350b8d2302007ccff5b67a402a8747975e84e864d6,veto,0.0,0.0,weak_cost_margin;unstable_analogs,True,28.76414680480957,0.0
qwen3:8b,1a2f123f81783c235e29ac0f85ab9ea2d4820e006f3e9797b921e13fce11c752,11,34.54180730000371,bf7483a7080b84efd7e98434941bc3da29932679b8dfab672adea0813c1bfb40,ebd31e3abe3ff1620c6074350b8d2302007ccff5b67a402a8747975e84e864d6,veto,0.0,0.0,weak_cost_margin;unstable_analogs,True,-17.35363006591797,-0.0
qwen3:8b,51b0e5b9ff74a7712bea4adcf9f021e1720e5b28dcad7549685a36c644c2e5d3,11,34.54180730000371,bf7483a7080b84efd7e98434941bc3da29932679b8dfab672adea0813c1bfb40,ebd31e3abe3ff1620c6074350b8d2302007ccff5b67a402a8747975e84e864d6,veto,0.0,0.0,weak_cost_margin;unstable_analogs,True,-63.389862060546875,-0.0
qwen3:8b,b61863db7a92169cd4f885a19e1843557e1ee8fc3ff8ea978cd18e102b970bdb,11,34.54180730000371,bf7483a7080b84efd7e98434941bc3da29932679b8dfab672adea0813c1bfb40,ebd31e3abe3ff1620c6074350b8d2302007ccff5b67a402a8747975e84e864d6,veto,0.0,0.0,weak_cost_margin;unstable_analogs,True,-54.77663803100586,-0.0
qwen3:8b,74a0e017e6eb334ff82545c4960d29bf6eee75b7f50399ba4c2cf45cc55547c7,11,34.54180730000371,bf7483a7080b84efd7e98434941bc3da29932679b8dfab672adea0813c1bfb40,ebd31e3abe3ff1620c6074350b8d2302007ccff5b67a402a8747975e84e864d6,veto,0.0,0.0,weak_cost_margin;unstable_analogs,True,12.759037971496582,0.0
qwen3:8b,c00e5645b2a76503cc8aec395151ddc9dfcc20a99f4f7d71cb92236bd7081a62,11,34.54180730000371,bf7483a7080b84efd7e98434941bc3da29932679b8dfab672adea0813c1bfb40,ebd31e3abe3ff1620c6074350b8d2302007ccff5b67a402a8747975e84e864d6,veto,0.0,0.0,weak_cost_margin;unstable_analogs,True,61.94981002807617,0.0
qwen3:8b,06c5773ac5a7bb5958a6a750dfb02da1fc9258d22704b2e3a1635287e5b3f2fc,11,34.54180730000371,bf7483a7080b84efd7e98434941bc3da29932679b8dfab672adea0813c1bfb40,ebd31e3abe3ff1620c6074350b8d2302007ccff5b67a402a8747975e84e864d6,veto,0.0,0.0,weak_cost_margin;unstable_analogs,True,-87.67327117919922,-0.0
qwen3:8b,5a6c27f629969b8bb7cea6011c7a04618175aa0c592ec396be655afce0dada97,11,34.54180730000371,bf7483a7080b84efd7e98434941bc3da29932679b8dfab672adea0813c1bfb40,ebd31e3abe3ff1620c6074350b8d2302007ccff5b67a402a8747975e84e864d6,veto,0.0,0.0,weak_cost_margin;unstable_analogs,True,116.12098693847656,0.0
qwen3:8b,2695c1b0bd2087a9df5c5c8d07bea19462d435ba0db3a822c9909436473b65df,11,34.54180730000371,bf7483a7080b84efd7e98434941bc3da29932679b8dfab672adea0813c1bfb40,ebd31e3abe3ff1620c6074350b8d2302007ccff5b67a402a8747975e84e864d6,veto,0.0,0.0,weak_cost_margin;unstable_analogs,True,111.28284454345703,0.0
qwen3:8b,99ebe8318457dc75a996d54fdeebb5b9a46e1ad08c7dc3045ddf0ceb247c2751,12,34.415417499956675,206cae4f7e0d479d9c784752a654d8675b692b42074585c2603a5320b2f0c707,bef9cc2e09218604d83a6eaa8bd1f08522f35ac4bf599468c75429786912437e,veto,0.0,0.0,weak_cost_margin;unstable_analogs,True,-47.71641540527344,-0.0
qwen3:8b,2780b1bea2f1d4d4c427a1f646a93ff9a73b4b621fc435315c8954862ba2b998,12,34.415417499956675,206cae4f7e0d479d9c784752a654d8675b692b42074585c2603a5320b2f0c707,bef9cc2e09218604d83a6eaa8bd1f08522f35ac4bf599468c75429786912437e,veto,0.0,0.0,weak_cost_margin;unstable_analogs,True,4.968668460845947,0.0
qwen3:8b,7e196c2c0cda2346fe88e1abbb586ec49e0bf7df0957a6a6c595afa33a5f6dea,12,34.415417499956675,206cae4f7e0d479d9c784752a654d8675b692b42074585c2603a5320b2f0c707,bef9cc2e09218604d83a6eaa8bd1f08522f35ac4bf599468c75429786912437e,veto,0.0,0.0,weak_cost_margin;unstable_analogs,True,71.8975830078125,0.0
qwen3:8b,fbd3ca272dc26451d3a5bf7c0517cf78047d14d4cb8505e40e9626928d0f67ef,12,34.415417499956675,206cae4f7e0d479d9c784752a654d8675b692b42074585c2603a5320b2f0c707,bef9cc2e09218604d83a6eaa8bd1f08522f35ac4bf599468c75429786912437e,veto,0.0,0.0,weak_cost_margin;unstable_analogs,True,-45.09653854370117,-0.0
qwen3:8b,f8cbfbd796cf800ec1a0668d16e77a00fd93386615fb1d08fec2b9ef49c476cb,12,34.415417499956675,206cae4f7e0d479d9c784752a654d8675b692b42074585c2603a5320b2f0c707,bef9cc2e09218604d83a6eaa8bd1f08522f35ac4bf599468c75429786912437e,veto,0.0,0.0,weak_cost_margin;unstable_analogs,True,-2.815014362335205,-0.0
qwen3:8b,0413c760093554f8d75431d1c38f50367d8ed795c14ecdb213d99a1fe50d2dd4,12,34.415417499956675,206cae4f7e0d479d9c784752a654d8675b692b42074585c2603a5320b2f0c707,bef9cc2e09218604d83a6eaa8bd1f08522f35ac4bf599468c75429786912437e,veto,0.0,0.0,weak_cost_margin;unstable_analogs,True,-46.328678131103516,-0.0
qwen3:8b,d1a73bb21f2c8f3560f71e5179087b4679cd1e8503636bbc0644aef75d1bc0fb,12,34.415417499956675,206cae4f7e0d479d9c784752a654d8675b692b42074585c2603a5320b2f0c707,bef9cc2e09218604d83a6eaa8bd1f08522f35ac4bf599468c75429786912437e,veto,0.0,0.0,weak_cost_margin;unstable_analogs,True,34.77677536010742,0.0
qwen3:8b,904a7125f20483e742c711f57849d45783c35bd55e752ad197f9121594eb4511,12,34.415417499956675,206cae4f7e0d479d9c784752a654d8675b692b42074585c2603a5320b2f0c707,bef9cc2e09218604d83a6eaa8bd1f08522f35ac4bf599468c75429786912437e,veto,0.0,0.0,weak_cost_margin;unstable_analogs,True,-7.703246116638184,-0.0
qwen3:8b,d45594855b2915eb92f316ed7784ce27aa36d0426db690755a24f92a57c8fdb5,12,34.415417499956675,206cae4f7e0d479d9c784752a654d8675b692b42074585c2603a5320b2f0c707,bef9cc2e09218604d83a6eaa8bd1f08522f35ac4bf599468c75429786912437e,veto,0.0,0.0,weak_cost_margin;unstable_analogs,True,55.297821044921875,0.0
qwen3:8b,15083d0e7a702cd04df5935da82f4a36ea96cfc353e46c29d9a33dcaf218a0d3,12,34.415417499956675,206cae4f7e0d479d9c784752a654d8675b692b42074585c2603a5320b2f0c707,bef9cc2e09218604d83a6eaa8bd1f08522f35ac4bf599468c75429786912437e,veto,0.0,0.0,weak_cost_margin;unstable_analogs,True,20.763957977294922,0.0
qwen3:8b,30b6592f2038b675d978d0bbee0485b6a3047221f49ab3931a7d469cf60b728e,12,34.415417499956675,206cae4f7e0d479d9c784752a654d8675b692b42074585c2603a5320b2f0c707,bef9cc2e09218604d83a6eaa8bd1f08522f35ac4bf599468c75429786912437e,veto,0.0,0.0,weak_cost_margin;unstable_analogs,True,113.88785552978516,0.0
qwen3:8b,76b63391d4194a1ce1cb5da23135e5d2d6b233d80a88cc4fe8306b15c3fe7714,12,34.415417499956675,206cae4f7e0d479d9c784752a654d8675b692b42074585c2603a5320b2f0c707,bef9cc2e09218604d83a6eaa8bd1f08522f35ac4bf599468c75429786912437e,veto,0.0,0.0,weak_cost_margin;unstable_analogs,True,-3.63749361038208,-0.0
qwen3:8b,7d7783bc926c657bc91ccc8a7d6421a459b52862614522ef0746cf2422859eae,13,35.09284130000742,0c37a87dcf64af05ecb4117eec21e10ba885035384a97868024cf5306c4dd74a,c5758eea55adbf7b64595913ebf88dae426440310bdd18c84a42eb90ec434af9,veto,0.0,0.0,weak_cost_margin;unstable_analogs,True,41.16041564941406,0.0
qwen3:8b,d95afe419a1157dde9b9974776157d8b50b60db77b9810d81b8fd327f2bfcf48,13,35.09284130000742,0c37a87dcf64af05ecb4117eec21e10ba885035384a97868024cf5306c4dd74a,c5758eea55adbf7b64595913ebf88dae426440310bdd18c84a42eb90ec434af9,veto,0.0,0.0,weak_cost_margin;unstable_analogs,True,53.914512634277344,0.0
qwen3:8b,de0b3a982f7b9f8589ee00d153db6ac0418d4eafc76ba5a226b5e0a948629ea7,13,35.09284130000742,0c37a87dcf64af05ecb4117eec21e10ba885035384a97868024cf5306c4dd74a,c5758eea55adbf7b64595913ebf88dae426440310bdd18c84a42eb90ec434af9,veto,0.0,0.0,weak_cost_margin;unstable_analogs,True,-13.633840560913086,-0.0
