slot_ordinal,role,scheduled_start_utc,scheduled_end_utc,status,reason_code,failure_classification,evidence_kind,slot_directory_present,eligible_anchor_ns,cumulative_training_eligible_anchor_ns
595,tuning,2026-08-07T15:55:00+00:00,2026-08-07T16:15:00+00:00,admitted,admitted,admitted,result,true,889646568400,233306813789700
596,tuning,2026-08-07T16:20:00+00:00,2026-08-07T16:40:00+00:00,admitted,admitted,admitted,result,true,889607958800,233306813789700
597,tuning,2026-08-07T16:45:00+00:00,2026-08-07T17:05:00+00:00,admitted,admitted,admitted,result,true,889594802600,233306813789700
598,tuning,2026-08-07T17:10:00+00:00,2026-08-07T17:30:00+00:00,admitted,admitted,admitted,result,true,889715744800,233306813789700
599,tuning,2026-08-07T17:35:00+00:00,2026-08-07T17:55:00+00:00,admitted,admitted,admitted,result,true,889558218700,233306813789700
600,tuning,2026-08-07T18:00:00+00:00,2026-08-07T18:20:00+00:00,admitted,admitted,admitted,result,true,889611519700,233306813789700
601,tuning,2026-08-07T18:25:00+00:00,2026-08-07T18:45:00+00:00,admitted,admitted,admitted,result,true,889716923500,233306813789700
602,tuning,2026-08-07T18:50:00+00:00,2026-08-07T19:10:00+00:00,admitted,admitted,admitted,result,true,889724059200,233306813789700
603,tuning,2026-08-07T19:15:00+00:00,2026-08-07T19:35:00+00:00,admitted,admitted,admitted,result,true,889642905100,233306813789700
604,tuning,2026-08-07T19:40:00+00:00,2026-08-07T20:00:00+00:00,admitted,admitted,admitted,result,true,889626712200,233306813789700
605,tuning,2026-08-07T20:05:00+00:00,2026-08-07T20:25:00+00:00,admitted,admitted,admitted,result,true,889624205100,233306813789700
606,tuning,2026-08-07T20:30:00+00:00,2026-08-07T20:50:00+00:00,admitted,admitted,admitted,result,true,889632286800,233306813789700
607,tuning,2026-08-07T20:55:00+00:00,2026-08-07T21:15:00+00:00,transport_excluded,in_run_transport,transport_excluded,result,true,0,233306813789700
608,tuning,2026-08-07T21:20:00+00:00,2026-08-07T21:40:00+00:00,admitted,admitted,admitted,result,true,889567348100,233306813789700
609,tuning,2026-08-07T21:45:00+00:00,2026-08-07T22:05:00+00:00,admitted,admitted,admitted,result,true,889671430600,233306813789700
610,tuning,2026-08-07T22:10:00+00:00,2026-08-07T22:30:00+00:00,admitted,admitted,admitted,result,true,889580240900,233306813789700
611,tuning,2026-08-07T22:35:00+00:00,2026-08-07T22:55:00+00:00,admitted,admitted,admitted,result,true,889638707500,233306813789700
612,tuning,2026-08-07T23:00:00+00:00,2026-08-07T23:20:00+00:00,admitted,admitted,admitted,result,true,889917614800,233306813789700
613,tuning,2026-08-07T23:25:00+00:00,2026-08-07T23:45:00+00:00,admitted,admitted,admitted,result,true,889618789600,233306813789700
614,tuning,2026-08-07T23:50:00+00:00,2026-08-08T00:10:00+00:00,admitted,admitted,admitted,result,true,889642119800,233306813789700
615,tuning,2026-08-08T00:15:00+00:00,2026-08-08T00:35:00+00:00,admitted,admitted,admitted,result,true,889563830300,233306813789700
616,tuning,2026-08-08T00:40:00+00:00,2026-08-08T01:00:00+00:00,admitted,admitted,admitted,result,true,889620018400,233306813789700
617,test,2026-08-08T01:05:00+00:00,2026-08-08T01:25:00+00:00,admitted,admitted,admitted,result,true,880359093800,233306813789700
618,test,2026-08-08T01:30:00+00:00,2026-08-08T01:50:00+00:00,admitted,admitted,admitted,result,true,889652549900,233306813789700
619,test,2026-08-08T01:55:00+00:00,2026-08-08T02:15:00+00:00,admitted,admitted,admitted,result,true,889635819400,233306813789700
620,test,2026-08-08T02:20:00+00:00,2026-08-08T02:40:00+00:00,admitted,admitted,admitted,result,true,889559747700,233306813789700
621,test,2026-08-08T02:45:00+00:00,2026-08-08T03:05:00+00:00,admitted,admitted,admitted,result,true,889579799000,233306813789700
622,test,2026-08-08T03:10:00+00:00,2026-08-08T03:30:00+00:00,admitted,admitted,admitted,result,true,889586752100,233306813789700
623,test,2026-08-08T03:35:00+00:00,2026-08-08T03:55:00+00:00,admitted,admitted,admitted,result,true,889646961500,233306813789700
624,test,2026-08-08T04:00:00+00:00,2026-08-08T04:20:00+00:00,admitted,admitted,admitted,result,true,889531043600,233306813789700
625,test,2026-08-08T04:25:00+00:00,2026-08-08T04:45:00+00:00,transport_excluded,in_run_transport,transport_excluded,result,true,0,233306813789700
626,test,2026-08-08T04:50:00+00:00,2026-08-08T05:10:00+00:00,admitted,admitted,admitted,result,true,889739670100,233306813789700
627,test,2026-08-08T05:15:00+00:00,2026-08-08T05:35:00+00:00,admitted,admitted,admitted,result,true,889699867700,233306813789700
628,test,2026-08-08T05:40:00+00:00,2026-08-08T06:00:00+00:00,transport_excluded,in_run_transport,transport_excluded,result,true,0,233306813789700
629,test,2026-08-08T06:05:00+00:00,2026-08-08T06:25:00+00:00,admitted,admitted,admitted,result,true,889606845600,233306813789700
630,test,2026-08-08T06:30:00+00:00,2026-08-08T06:50:00+00:00,admitted,admitted,admitted,result,true,889582245700,233306813789700
631,test,2026-08-08T06:55:00+00:00,2026-08-08T07:15:00+00:00,admitted,admitted,admitted,result,true,889683055400,233306813789700
632,test,2026-08-08T07:20:00+00:00,2026-08-08T07:40:00+00:00,admitted,admitted,admitted,result,true,889580048100,233306813789700
633,test,2026-08-08T07:45:00+00:00,2026-08-08T08:05:00+00:00,admitted,admitted,admitted,result,true,889698285300,233306813789700
634,test,2026-08-08T08:10:00+00:00,2026-08-08T08:30:00+00:00,admitted,admitted,admitted,result,true,889618644800,233306813789700
635,test,2026-08-08T08:35:00+00:00,2026-08-08T08:55:00+00:00,admitted,admitted,admitted,result,true,889555462100,233306813789700
636,test,2026-08-08T09:00:00+00:00,2026-08-08T09:20:00+00:00,admitted,admitted,admitted,result,true,889629252200,233306813789700
637,test,2026-08-08T09:25:00+00:00,2026-08-08T09:45:00+00:00,admitted,admitted,admitted,result,true,889647940900,233306813789700
638,test,2026-08-08T09:50:00+00:00,2026-08-08T10:10:00+00:00,admitted,admitted,admitted,result,true,889602791500,233306813789700
639,test,2026-08-08T10:15:00+00:00,2026-08-08T10:35:00+00:00,admitted,admitted,admitted,result,true,889601525900,233306813789700
640,test,2026-08-08T10:40:00+00:00,2026-08-08T11:00:00+00:00,admitted,admitted,admitted,result,true,889598483800,233306813789700
641,test,2026-08-08T11:05:00+00:00,2026-08-08T11:25:00+00:00,admitted,admitted,admitted,result,true,889641797900,233306813789700
642,test,2026-08-08T11:30:00+00:00,2026-08-08T11:50:00+00:00,admitted,admitted,admitted,result,true,889630000800,233306813789700
643,test,2026-08-08T11:55:00+00:00,2026-08-08T12:15:00+00:00,admitted,admitted,admitted,result,true,556497615500,233306813789700
644,test,2026-08-08T12:20:00+00:00,2026-08-08T12:40:00+00:00,admitted,admitted,admitted,result,true,889669182500,233306813789700
645,test,2026-08-08T12:45:00+00:00,2026-08-08T13:05:00+00:00,admitted,admitted,admitted,result,true,889582738100,233306813789700
646,test,2026-08-08T13:10:00+00:00,2026-08-08T13:30:00+00:00,admitted,admitted,admitted,result,true,889630032800,233306813789700
647,test,2026-08-08T13:35:00+00:00,2026-08-08T13:55:00+00:00,admitted,admitted,admitted,result,true,889596548400,233306813789700
648,test,2026-08-08T14:00:00+00:00,2026-08-08T14:20:00+00:00,admitted,admitted,admitted,result,true,889615941900,233306813789700
649,test,2026-08-08T14:25:00+00:00,2026-08-08T14:45:00+00:00,admitted,admitted,admitted,result,true,889635252000,233306813789700
650,test,2026-08-08T14:50:00+00:00,2026-08-08T15:10:00+00:00,admitted,admitted,admitted,result,true,889697502900,233306813789700
651,test,2026-08-08T15:15:00+00:00,2026-08-08T15:35:00+00:00,admitted,admitted,admitted,result,true,889584599000,233306813789700
652,test,2026-08-08T15:40:00+00:00,2026-08-08T16:00:00+00:00,admitted,admitted,admitted,result,true,889648853700,233306813789700
653,test,2026-08-08T16:05:00+00:00,2026-08-08T16:25:00+00:00,admitted,admitted,admitted,result,true,889611072800,233306813789700
654,test,2026-08-08T16:30:00+00:00,2026-08-08T16:50:00+00:00,admitted,admitted,admitted,result,true,889593323100,233306813789700
655,test,2026-08-08T16:55:00+00:00,2026-08-08T17:15:00+00:00,admitted,admitted,admitted,result,true,889815031400,233306813789700
656,test,2026-08-08T17:20:00+00:00,2026-08-08T17:40:00+00:00,admitted,admitted,admitted,result,true,889650925800,233306813789700
657,test,2026-08-08T17:45:00+00:00,2026-08-08T18:05:00+00:00,admitted,admitted,admitted,result,true,889655271400,233306813789700
658,test,2026-08-08T18:10:00+00:00,2026-08-08T18:30:00+00:00,admitted,admitted,admitted,result,true,889636007300,233306813789700
659,test,2026-08-08T18:35:00+00:00,2026-08-08T18:55:00+00:00,admitted,admitted,admitted,result,true,889606318200,233306813789700
660,test,2026-08-08T19:00:00+00:00,2026-08-08T19:20:00+00:00,admitted,admitted,admitted,result,true,889677126500,233306813789700
661,test,2026-08-08T19:25:00+00:00,2026-08-08T19:45:00+00:00,admitted,admitted,admitted,result,true,889688591600,233306813789700
662,test,2026-08-08T19:50:00+00:00,2026-08-08T20:10:00+00:00,admitted,admitted,admitted,result,true,889636639600,233306813789700
663,test,2026-08-08T20:15:00+00:00,2026-08-08T20:35:00+00:00,admitted,admitted,admitted,result,true,889607586900,233306813789700
664,test,2026-08-08T20:40:00+00:00,2026-08-08T21:00:00+00:00,admitted,admitted,admitted,result,true,889575459300,233306813789700
665,test,2026-08-08T21:05:00+00:00,2026-08-08T21:25:00+00:00,admitted,admitted,admitted,result,true,889586767200,233306813789700
666,test,2026-08-08T21:30:00+00:00,2026-08-08T21:50:00+00:00,admitted,admitted,admitted,result,true,889674483600,233306813789700
667,test,2026-08-08T21:55:00+00:00,2026-08-08T22:15:00+00:00,admitted,admitted,admitted,result,true,889579682600,233306813789700
668,test,2026-08-08T22:20:00+00:00,2026-08-08T22:40:00+00:00,admitted,admitted,admitted,result,true,889599931700,233306813789700
669,test,2026-08-08T22:45:00+00:00,2026-08-08T23:05:00+00:00,admitted,admitted,admitted,result,true,889566805200,233306813789700
670,test,2026-08-08T23:10:00+00:00,2026-08-08T23:30:00+00:00,admitted,admitted,admitted,result,true,889615763800,233306813789700
671,test,2026-08-08T23:35:00+00:00,2026-08-08T23:55:00+00:00,admitted,admitted,admitted,result,true,889616724200,233306813789700
672,test,2026-08-09T00:00:00+00:00,2026-08-09T00:20:00+00:00,admitted,admitted,admitted,result,true,889610139400,233306813789700
673,test,2026-08-09T00:25:00+00:00,2026-08-09T00:45:00+00:00,admitted,admitted,admitted,result,true,889621898000,233306813789700
674,test,2026-08-09T00:50:00+00:00,2026-08-09T01:10:00+00:00,admitted,admitted,admitted,result,true,889737435700,233306813789700
675,test,2026-08-09T01:15:00+00:00,2026-08-09T01:35:00+00:00,admitted,admitted,admitted,result,true,889673794400,233306813789700
676,test,2026-08-09T01:40:00+00:00,2026-08-09T02:00:00+00:00,admitted,admitted,admitted,result,true,889577820100,233306813789700
677,test,2026-08-09T02:05:00+00:00,2026-08-09T02:25:00+00:00,admitted,admitted,admitted,result,true,889642582500,233306813789700
678,test,2026-08-09T02:30:00+00:00,2026-08-09T02:50:00+00:00,admitted,admitted,admitted,result,true,889575061100,233306813789700
679,test,2026-08-09T02:55:00+00:00,2026-08-09T03:15:00+00:00,admitted,admitted,admitted,result,true,821195704600,233306813789700
680,test,2026-08-09T03:20:00+00:00,2026-08-09T03:40:00+00:00,admitted,admitted,admitted,result,true,889615904200,233306813789700
681,test,2026-08-09T03:45:00+00:00,2026-08-09T04:05:00+00:00,admitted,admitted,admitted,result,true,889541904000,233306813789700
682,test,2026-08-09T04:10:00+00:00,2026-08-09T04:30:00+00:00,transport_excluded,in_run_transport,transport_excluded,result,true,0,233306813789700
683,test,2026-08-09T04:35:00+00:00,2026-08-09T04:55:00+00:00,admitted,admitted,admitted,result,true,889554614700,233306813789700
684,test,2026-08-09T05:00:00+00:00,2026-08-09T05:20:00+00:00,admitted,admitted,admitted,result,true,889570510000,233306813789700
685,test,2026-08-09T05:25:00+00:00,2026-08-09T05:45:00+00:00,admitted,admitted,admitted,result,true,889617348800,233306813789700
686,test,2026-08-09T05:50:00+00:00,2026-08-09T06:10:00+00:00,admitted,admitted,admitted,result,true,889625502600,233306813789700
687,test,2026-08-09T06:15:00+00:00,2026-08-09T06:35:00+00:00,admitted,admitted,admitted,result,true,889514125000,233306813789700
688,test,2026-08-09T06:40:00+00:00,2026-08-09T07:00:00+00:00,admitted,admitted,admitted,result,true,889639653500,233306813789700
689,test,2026-08-09T07:05:00+00:00,2026-08-09T07:25:00+00:00,admitted,admitted,admitted,result,true,889655173700,233306813789700
690,test,2026-08-09T07:30:00+00:00,2026-08-09T07:50:00+00:00,admitted,admitted,admitted,result,true,889586560700,233306813789700
691,test,2026-08-09T07:55:00+00:00,2026-08-09T08:15:00+00:00,admitted,admitted,admitted,result,true,889593737800,233306813789700
692,test,2026-08-09T08:20:00+00:00,2026-08-09T08:40:00+00:00,admitted,admitted,admitted,result,true,889595452800,233306813789700
693,test,2026-08-09T08:45:00+00:00,2026-08-09T09:05:00+00:00,admitted,admitted,admitted,result,true,889661111000,233306813789700
694,test,2026-08-09T09:10:00+00:00,2026-08-09T09:30:00+00:00,admitted,admitted,admitted,result,true,889653693700,233306813789700
695,test,2026-08-09T09:35:00+00:00,2026-08-09T09:55:00+00:00,admitted,admitted,admitted,result,true,889598119100,233306813789700
696,test,2026-08-09T10:00:00+00:00,2026-08-09T10:20:00+00:00,admitted,admitted,admitted,result,true,889614879900,233306813789700
697,test,2026-08-09T10:25:00+00:00,2026-08-09T10:45:00+00:00,admitted,admitted,admitted,result,true,889550866900,233306813789700
698,test,2026-08-09T10:50:00+00:00,2026-08-09T11:10:00+00:00,admitted,admitted,admitted,result,true,889795780700,233306813789700
699,test,2026-08-09T11:15:00+00:00,2026-08-09T11:35:00+00:00,transport_excluded,in_run_transport,transport_excluded,result,true,0,233306813789700
700,test,2026-08-09T11:40:00+00:00,2026-08-09T12:00:00+00:00,admitted,admitted,admitted,result,true,889630965800,233306813789700
701,test,2026-08-09T12:05:00+00:00,2026-08-09T12:25:00+00:00,admitted,admitted,admitted,result,true,889650562600,233306813789700
702,test,2026-08-09T12:30:00+00:00,2026-08-09T12:50:00+00:00,admitted,admitted,admitted,result,true,889595167300,233306813789700
703,test,2026-08-09T12:55:00+00:00,2026-08-09T13:15:00+00:00,admitted,admitted,admitted,result,true,889675107400,233306813789700
704,test,2026-08-09T13:20:00+00:00,2026-08-09T13:40:00+00:00,admitted,admitted,admitted,result,true,889609802900,233306813789700
705,test,2026-08-09T13:45:00+00:00,2026-08-09T14:05:00+00:00,admitted,admitted,admitted,result,true,889578112300,233306813789700
706,test,2026-08-09T14:10:00+00:00,2026-08-09T14:30:00+00:00,admitted,admitted,admitted,result,true,889565318500,233306813789700
707,test,2026-08-09T14:35:00+00:00,2026-08-09T14:55:00+00:00,admitted,admitted,admitted,result,true,889586644100,233306813789700
708,test,2026-08-09T15:00:00+00:00,2026-08-09T15:20:00+00:00,admitted,admitted,admitted,result,true,889609238800,233306813789700
709,test,2026-08-09T15:25:00+00:00,2026-08-09T15:45:00+00:00,admitted,admitted,admitted,result,true,889704496900,233306813789700
710,test,2026-08-09T15:50:00+00:00,2026-08-09T16:10:00+00:00,admitted,admitted,admitted,result,true,889644884100,233306813789700
711,test,2026-08-09T16:15:00+00:00,2026-08-09T16:35:00+00:00,admitted,admitted,admitted,result,true,889586430900,233306813789700
712,test,2026-08-09T16:40:00+00:00,2026-08-09T17:00:00+00:00,admitted,admitted,admitted,result,true,889593996000,233306813789700
713,test,2026-08-09T17:05:00+00:00,2026-08-09T17:25:00+00:00,admitted,admitted,admitted,result,true,889719493900,233306813789700
714,test,2026-08-09T17:30:00+00:00,2026-08-09T17:50:00+00:00,admitted,admitted,admitted,result,true,889639995800,233306813789700
715,test,2026-08-09T17:55:00+00:00,2026-08-09T18:15:00+00:00,admitted,admitted,admitted,result,true,889610584400,233306813789700
716,test,2026-08-09T18:20:00+00:00,2026-08-09T18:40:00+00:00,admitted,admitted,admitted,result,true,889664968200,233306813789700
717,test,2026-08-09T18:45:00+00:00,2026-08-09T19:05:00+00:00,admitted,admitted,admitted,result,true,889622503600,233306813789700
718,test,2026-08-09T19:10:00+00:00,2026-08-09T19:30:00+00:00,admitted,admitted,admitted,result,true,889655121600,233306813789700
719,test,2026-08-09T19:35:00+00:00,2026-08-09T19:55:00+00:00,admitted,admitted,admitted,result,true,889571259000,233306813789700
