path	index_blob	working_sha256	mechanical_status	lines	functions	bare_except	error_type
docs/model-research/action-value/polymarket-maker-execution-manipulation-regime-gate-v1-2026-08-27.json	15a0d682a7e378c28c086782782eb22a2c2af476		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-maker-first-taker-hedge-complete-set-candidate-v1-2026-08-27.json	9373a87354413c4fe404129699036cb9825c8885		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-market-competitiveness-semantics-gate-v1-2026-08-31.json	ad257a31f82c7861be133d3dde18cc8256f9caa3		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-mercyhurst-nmsu-catalog-metadata-contract-v1-2026-08-30.json	aff988e6dd71a135a5cb90b5b88eafe6e4fe2a9d		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-mercyhurst-nmsu-catalog-metadata-v1-2026-08-30.json	ebcffaf08feb18e5f98e9fb8e59e1854cc54c595		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-mercyhurst-nmsu-margin-monotone-package-contract-v1-2026-08-30.json	d6b14c0664a582c3ec41bdfb9d77d1fdef1d0fe3		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-mercyhurst-nmsu-margin-monotone-package-result-v1-2026-08-30.json	6beeca6fae7cc4b6c549b033ed3d94a33fbce29c		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-mythos-release-by-metadata-capture-result-v1-2026-09-01.json	2d8a242e3fa6c4631d5410d22636004f80e181a1		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-mythos-release-by-metadata-contract-v1-2026-09-01.json	56305e3b5029abb96e55bc4d9b2a487d9e7cf924		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-mythos-release-date-deadline-graph-adjudication-v1-2026-09-01.json	c6e63a70ee88a58790b843c99bd43d4779ba0d17		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-mythos-release-date-deadline-graph-contract-v1-2026-09-01.json	83b22297b3f8b1719399f6f83dd2c5c8784ef007		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-mythos-release-on-metadata-capture-result-v1-2026-09-01.json	6548a9ba5266984968ee6b48f373c916c4ed720d		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-mythos-release-on-metadata-contract-v1-2026-09-01.json	8e4de5c7d26b7dfe18aca1c5c7daa5f09d3b4297		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-near-expiry-negrisk-complete-set-catalog-contract-v1-2026-08-29.json	007162a07b49f3ec0e2563329476b00a250ca84f		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-near-expiry-negrisk-complete-set-catalog-result-v1-2026-08-29.json	bb08d112863abe37918fafa3bf5c78d0fe7a8317		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-negrisk-converter-recurrence-gate-v1-2026-08-26.json	ca807ead984081f48fb63f3968dd3681f1710753		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-negrisk-maker-input-gate-v1-2026-08-26.json	17235f3d4755f6d760bfb05c854fc7d504ac5fbf		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-negrisk-maker-input-prospective-terminal-v1-2026-08-29.json	6a5df84ef565b997e78c8773c75ba3f137c10acd		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-negrisk-one-no-v2-conversion-contract-v1-2026-08-29.json	ac5f9eff7b3c592ae6f17ddf6d4d2eb945a93686		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-negrisk-one-no-v2-conversion-failure-adjudication-v1-2026-08-29.json	a76dd51b74625dc8d758e62cebc27bdb59a18be9		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-negrisk-taker-rebate-overlay-v1-2026-08-26.json	0080560f1f98ec4e2864e2ff3874ec8b2021f507		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-negrisk-v2-adapter-address-resolution-v1-2026-08-27.json	197852931d93d2ceb65da0017064de51bae3d35a		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-next-senate-majority-leader-partition-metadata-adjudication-v1-2026-09-01.json	4ed0ce4bd6d231817f814d5fd4dd09d2d928c5d3		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-next-senate-majority-leader-partition-metadata-capture-result-v1-2026-09-01.json	93cc0102b8a3f161efea212bd9e4bbe05910c5af		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-next-senate-majority-leader-partition-metadata-contract-v1-2026-09-01.json	e29e1b04d96016bd6063cc570fce7da3dd684c08		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-nfl-september13-catalog-period-graph-contract-v1-2026-09-01.json	271f2c303a0b27b367c612d1cb4c56619f64ed7e		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-nfl-september13-catalog-period-graph-result-v1-2026-09-01.json	97f9b02c37dafffcd34a787281dc25ad34da3632		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-nfl-september13-early-monotone-catalog-contract-v1-2026-09-01.json	00409964f156e1b4ab180392cf4c88d2dc93e520		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-nfl-september13-early-monotone-catalog-result-v1-2026-09-01.json	533e8ff8350b0b4b15e403b4b049a1a3baf5c121		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-nfl-september13-early-side-specific-adjudication-contract-v1-2026-09-01.json	0cda6fd9f316ee5f4c7bdeb34d00d0d77f00425b		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-nfl-september13-early-side-specific-adjudication-contract-v2-2026-09-01.json	c315baa0ee6e22964f3602026a5f911f83bd9c8a		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-nfl-september13-early-side-specific-adjudication-contract-v3-2026-09-01.json	441ea0c529e100c407303916e24f416843841776		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-nfl-september13-early-side-specific-adjudication-contract-v4-2026-09-01.json	40a9b11a165f10d76160485430c33af719fea945		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-nfl-september13-early-side-specific-adjudication-v1-failure-2026-09-01.json	6ed1334ad4f621ecc3ff886fb2bf1811f309f3db		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-nfl-september13-early-side-specific-adjudication-v2-failure-2026-09-01.json	64fa2585999410519c050e196778c1beacfd0e2b		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-nfl-september13-early-side-specific-adjudication-v3-2026-09-01.json	e291530643210aca2578a2876177a422845eba39		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-nfl-september13-early-side-specific-adjudication-v4-2026-09-01.json	61e3bea9d0181e761665d1d892fce614073cbbf6		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-nfl-september13-period-margin-contract-v1-2026-09-01.json	b5bf17b10b2583495593bedfbc02e02a27d0abe6		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-nfl-september13-period-margin-result-v1-2026-09-01.json	f39579d06e73a1cf7d7708c884d55b200d54c0d5		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-nyc-high-temperature-sep1-exact-negrisk-prefilter-contract-v1-2026-09-01.json	a2634a23b631f4e9a68d8f02ae846d944d40b4d3		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-nyc-high-temperature-sep1-exact-negrisk-prefilter-result-v1-2026-09-01.json	c6c6e1e8cf70b025be4a40138a137982557079ff		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-nyc-high-temperature-sep2-long-only-frontier-contract-v1-2026-09-01.json	fad1c124cb4c50ff68494d724a77b8a91def84dc		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-nyc-high-temperature-sep2-long-only-frontier-result-v1-2026-09-01.json	02ad78aa958d08a13a5e9a22c733171537eeb107		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-nyc-mayor-sep1-sep8-exact-negrisk-books-contract-v1-2026-08-30.json	28e8ebe8f34b9f8845bd5a5478736d595024040b		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-nyc-mayor-sep1-sep8-exact-negrisk-books-result-v1-2026-08-30.json	bc0a8f79ac1f65f553cc9bf7a55007ffabb407a3		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-nyc-mayor-sep1-sep8-exact-negrisk-prefilter-contract-v1-2026-08-30.json	2108ddbc2d224b745fee80db9a76b7e41ef38c3a		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-nyc-mayor-sep1-sep8-exact-negrisk-prefilter-result-v1-2026-08-30.json	6615b6cfe05046961d8b71a654f9338c10c2a51d		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-nyc-september-precipitation-over-6-reward-end-date-mismatch-v1-2026-08-31.json	9cc4e254e230de594511f895b83401b6f0bac000		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-official-docs-mechanism-inventory-contract-v1.json	a486273d80b3e3ee9dd659b2afd694b9defd8c79		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-official-docs-mechanism-inventory-v1-2026-08-29.json	5fc10288590436d18f06396b6d489498839845d4		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-or06-house-winner-complete-set-metadata-adjudication-v1-2026-09-01.json	2571b7cfc59df4bcc57f3662c9e4b8d93587c99a		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-or06-house-winner-complete-set-metadata-capture-result-v1-2026-09-01.json	ea7948fec5fb6d606e6d3db4f04bc99566cab38c		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-or06-house-winner-complete-set-metadata-contract-v1-2026-09-01.json	8a7b0e1329871d664c259407a364f072d24edee0		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-organic-builder-tier-reward-source-contract-v1.json	e9a0f6dea2f13d5ebaf2e5b993ddcffc3f65ee5a		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-organic-referral-net-fee-overlay-v1-2026-08-26.json	d8805046a7c1cc07ef7d04cd1aee415efd19f251		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-organic-relayer-gas-subsidy-and-builder-tier-reward-v1-2026-08-29.json	04b7d8246f98891ac7a884ba226d47e49c22d86d		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-organic-taker-rebate-overlay-v1-2026-08-26.json	46fbac14b639b59fc729c9f81ed10f3da27756bd		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-organic-third-party-builder-fee-overlay-v1-2026-08-26.json	a9df92bcacdf94aa50c6edb19b6e86d0f875ba07		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-packers-vikings-exact-event-prefilter-contract-v1-2026-08-29.json	0072143ad282a9c6ea30c87e0faa947fae8d678a		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-packers-vikings-exact-event-prefilter-result-v1-2026-08-29.json	1a1ad894b3bb292952376e4595f9267b747f567c		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-packers-vikings-monotone-prefilter-adjudication-contract-v1-2026-08-29.json	376cc786f950f8d2b76af5f6cca3c51c762e1b59		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-packers-vikings-monotone-prefilter-adjudication-v1-2026-08-29.json	c154bf35412579fcefaa6b2364a8cf055c7a777f		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-packers-vikings-tie-state-package-contract-v1-2026-08-29.json	7d503528b7b2612ee6df576b2a786d0ec925ca10		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-packers-vikings-tie-state-package-result-v1-2026-08-29.json	6677f9ae830ea4dd838cfda4fe14c174bae910c6		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-patriots-seahawks-exact-event-contract-v1-2026-08-31.json	595e4284d6df653445002cadc4f829753438a927		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-patriots-seahawks-exact-event-result-v1-2026-08-31.json	13019c3c1cc57067df9d739589e002979c1bbd50		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-patriots-seahawks-monotone-prefilter-contract-v1-2026-08-31.json	d4388313634005225ddb49f82fe1b421ee1c213b		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-patriots-seahawks-monotone-prefilter-result-v1-2026-08-31.json	3f08d465e1eb50238bb157b53de067ce93d3b04a		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-patriots-seahawks-period-graph-contract-v2-2026-08-31.json	de507e0fa8708674efd71757901f8fc69fc1e55d		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-patriots-seahawks-period-graph-result-v2-2026-08-31.json	4a8a0fda9be42be361eb5144035ea8e8b039228c		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-patriots-seahawks-team-full-total-monotone-v1-2026-08-31.json	0a7adf72dacb8166045c04f4a2ba88d6afdd11ec		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-patriots-seahawks-team-ladder-additive-cover-v1-2026-08-31.json	acc8724f3a42785af85b0e0a26bf711ab24bca98		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-patriots-seahawks-total-books-contract-v1-2026-08-31.json	519359e125854e2507754da81c5f62d41396e8cc		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-patriots-seahawks-total-books-result-v1-2026-08-31.json	0e4e11576b2e124de80c199dd7347a25314a3f24		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-perps-binance-bfusd-collateral-stack-gate-v1-2026-08-26.json	28ffd289877ac30d33ad3d2aa3704a128eec25f7		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-perps-binance-spot-oi-carry-contract-v1.json	f90a5f03389d119d420dcbe872b16c57c51766f1		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-perps-binance-spot-oi-carry-v1-2026-08-26.json	6bd2916aa47d7593522316455ab3bb7d68b9f8b3		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-perps-binance-spot-public-fee-budget-adjudication-v1-2026-09-01.json	c4b91e846fb1a8bae049b3e3ae74541cfe574d74		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-perps-crypto-fee-source-capture-v1-2026-09-01.json	704ef56db19ac0a3a6013bc2625f67a41389f26b		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-perps-crypto-fee-source-contract-v1-2026-09-01.json	8a32f77546af91b34e9845b6be70d235ca7caf29		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-perps-organic-referral-fee-overlay-v1-2026-08-26.json	cf5fd8477a7a7ce6acc4c2b26cea66932ed646ec		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-post-observation-maker-window-gate-v1-2026-08-26.json	520624c2d61e658f375dabb03e37c36f9d5b301d		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-post-observation-multi-interval-contract-v3-2026-08-26.json	3ea4fabdebf7ac3cc928108973f07323884ea5a7		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-post-observation-prospective-v2-2026-08-26.json	ecb251eeb81acf3bf1a4a3f647068d6f7d353d6a		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-post-observation-prospective-v3-2026-08-26.json	8acb4ec1dbdede1a885a9ae5cc3a1e74cd04c1b7		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-post-sep2-wnba-monotone-catalog-contract-v1-2026-09-01.json	551c6edd387c353741e175947f9882ef34104098		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-post-sep2-wnba-monotone-catalog-result-v1-2026-09-01.json	a42647a475c9ed19739a7ea06bda784609c3cb5d		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-presov-frantisek-olha-reward-empty-book-adjudication-v1-2026-08-31.json	2f5e072154e231cf8ad13d89bc5145a91633f11d		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-private-company-growth-pairwise-projection-tie-adjudication-v1-2026-09-01.json	59421da04864ce159b70510d40413389f659d21d		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-public-company-largest-metadata-capture-result-v1-2026-09-01.json	ec1122fe2b7d3d73a866fd085b2bceead978a48e		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-public-company-largest-metadata-contract-v1-2026-09-01.json	b1423abbbfad09729540f0e5b18daa772e84404e		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-public-company-second-largest-metadata-capture-result-v1-2026-09-01.json	00383a6c1e032bb3d22cdc30e484740e1093880e		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-public-company-second-largest-metadata-contract-v1-2026-09-01.json	84fbfcaa09a817b476353dda6382fb474b5e4a35		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-public-company-third-largest-metadata-capture-result-v1-2026-09-01.json	acb7711fb7312bb7fea91ac9b3b4fa3cc0f53097		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-public-company-third-largest-metadata-contract-v1-2026-09-01.json	9e911f146757feee550bd9c188a3cfa73f6fba06		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-public-company-top3-assignment-source-adjudication-v1-2026-09-01.json	5a7cf0f6e827395735052ec7795c07679d5c38d6		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-pusd-external-parity-v1-2026-08-26.json	aebbb310b813ab9516154a0c7e97df29ce5367df		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-pusd-to-binance-usdt-opportunity-cost-contract-v1-2026-08-30.json	c21d9fa1598b097feaab4a5c7c4db513a029512c		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-pusd-to-binance-usdt-opportunity-cost-gate-v1-2026-08-30.json	bf4e457313f24c8b8d7a48972fff1acf446b78e9		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-pusd-to-binance-usdt-opportunity-cost-source-snapshot-v1-2026-08-30.json	cb2b796db45b597bd4e40cc4329bf8c61530391b		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-qwen-flash-deadline-ladder-contract-v1-2026-09-01.json	fabfcf205ade1c45b96908b3105360ca1346417d		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-qwen-flash-deadline-ladder-result-v1-2026-09-01.json	0e3b2805b35f8f3e114f7891e081e409d3b3395a		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-resolution-proposer-reward-gate-v1-2026-08-26.json	3619901b9be1224055093ab4d0c95959cd503151		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-reward-percentage-auth-source-contract-v1-2026-08-31.json	41ca970658c3e9626c72ac469c18019644c78b64		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-reward-percentage-auth-source-result-v1-2026-08-31.json	b496de65ddf3e1ffeb58b2c1051d487df3031b5d		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-round27-complete-set-taker-rebate-overlay-v1-2026-08-26.json	16be3d767cdafc785fa644ba6fe58058dbe3855b		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-sep30-et-negrisk-complete-set-catalog-contract-v1-2026-09-01.json	5559fb8c25bc08df13d5d52302ec5f9da5a362ac		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-sep30-et-negrisk-complete-set-catalog-result-v1-2026-09-01.json	298a7e35ddb563b938d11be3fcf9cd9f38dd3e88		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-sep30-fixed-negrisk-no-cardinality-frontier-adjudication-v1-2026-09-01.json	31f1312a8b497f2c525e30fa17146dbc5b42c935		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-sep30-fixed-negrisk-no-cardinality-frontier-contract-v1-2026-09-01.json	f9e40cf80b23ad47a63b2e03bb43acb8b44fba02		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-sep30-fixed-negrisk-pairwise-no-adjudication-v2-2026-09-01.json	674e5210ef94cc3a393ecbb1a8c361f999b158ac		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-sep30-fixed-negrisk-pairwise-no-contract-v1-2026-09-01.json	36c4ae0415d9cd65e908845eee4f8e0e5d6de4ee		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-sep30-fixed-negrisk-pairwise-no-contract-v2-2026-09-01.json	37df07575fa80075ebec871d9708b006b8f29ce6		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-sep30-fixed-negrisk-pairwise-no-v1-failure-2026-09-01.json	b7bbb8abdbb4eb515080fe85b3d059ebf4e23327		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-sep6-negrisk-complete-set-catalog-contract-v1-2026-08-29.json	59eefaeca95829fa30a6b472b693915247691798		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-sep6-negrisk-complete-set-catalog-result-v1-2026-08-29.json	2f44113b1f03c0ab5b4c8148b009e7d8641f2657		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-sep7-hour00-negrisk-complete-set-catalog-contract-v1-2026-08-29.json	bc47a4018875efdb6698b995fee0dea00f9f1f33		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-sep7-hour00-negrisk-complete-set-catalog-result-v1-2026-08-29.json	a6745768f158f52ab51b1282f41d3c33d86ac39a		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-shutdown-house-identity-metadata-contract-v1-2026-08-29.json	9b9d15139379f725026f686b3e9bcfa930d7e9a9		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-shutdown-house-identity-parity-contract-v1-2026-08-29.json	1d03bfd59c90518e0a3247f0b80e708389a3b22e		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-shutdown-house-identity-parity-failure-adjudication-v1-2026-08-29.json	dd5516583d36b24250b472a94258b5fb42b08bfe		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-shutdown-house-maker-first-candidate-v1-2026-08-29.json	2d4389ea9da8f4b52d67a83d549142c6ce415674		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-soccer-corner-graph-contract-v1-2026-08-30.json	bd710917daa03db762ba136dbb7a070c2e0744db		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-soccer-corner-graph-contract-v2-2026-08-30.json	06e4ce4613c6cfa89edeb5a79f5510ea1ffff69c		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-soccer-corner-graph-contract-v3-2026-08-30.json	4320c2bcfa880c00f4f81f63d4cbe94fe8a45818		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-soccer-corner-graph-failure-v1-2026-08-30.json	0355e31980249c6e4b8e89ae0fe28cb514b36614		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-soccer-corner-graph-failure-v2-2026-08-30.json	7689e1505a16f54d1873420273f00b5dce92a4d4		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-soccer-corner-graph-result-v3-2026-08-30.json	975012982acc2675a54d3f068abd7830f87ef850		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-soccer-exact-score-cross-family-contract-v1-2026-08-30.json	30d627b7f4224d647b3c3caa540d87d7a7d89886		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-soccer-exact-score-cross-family-result-v1-2026-08-30.json	7430fbd7fac1fdc5f14d8f6aca03f6d11f928551		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-soccer-exact-score-implication-contract-v1-2026-08-30.json	96498444e81b619739c7cf94b353e7bf8f444e9e		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-soccer-exact-score-implication-contract-v2-2026-08-30.json	4245477f636a563ffe9e06e809a435a0005987bd		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-soccer-exact-score-implication-contract-v3-2026-08-30.json	1881e148f95bc87f9183870a3054ff212089117f		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-soccer-exact-score-implication-result-v2-2026-08-30.json	b50fc23bddb98bcd657ee349ab7986b4bd12ce9a		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-soccer-exact-score-implication-result-v3-2026-08-30.json	698da8e08c85be96e0b991bfe3a8e1208acece21		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-soccer-exact-score-implication-v1-preflight-failure-2026-08-30.json	001612996c4176508534919207c9815cc73e07a0		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-soccer-goalscorer-total-contract-v1-2026-08-30.json	1f5d59fe9e44689e281ac561141208120763b030		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-soccer-goalscorer-total-result-v1-2026-08-30.json	fa2d66d845cf052d55b525647410230ef7b15fd3		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-soccer-half-result-superhedge-contract-v1-2026-08-30.json	c37d428a3b11bb4b7a73c3fb886ba7bc09ed7574		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-soccer-half-result-superhedge-contract-v2-2026-08-30.json	3994984f126b496b8f5cc8bb74b57266cf1982cc		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-soccer-half-result-superhedge-failure-v1-2026-08-30.json	191e5d35f6d9a404baae86d8c933552e433e76cf		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-soccer-half-result-superhedge-result-v2-2026-08-30.json	b02b22c455e561b416af3e3238fe1e77f13693ed		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-soccer-structural-graph-contract-v1-2026-08-30.json	5c09d7922472094e8cad17fc9a066839e01b301d		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-soccer-structural-graph-result-v1-2026-08-30.json	e7f6e7446c2204e3c936424bb4d536e905f08034		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-soccer-zero-zero-draw-books-contract-v1-2026-08-30.json	5fe5e36a204c089f3eb0c06db77f0f5671accd50		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-soccer-zero-zero-draw-books-journal-lineage-v1-2026-08-30.json	60c02035bc38db02fcad6faaa14cdb0c6ff115b9		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-soccer-zero-zero-draw-books-result-v1-2026-08-30.json	0b10d7cd6670f776bf6c528fea11c79f4fbf7f8b		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-sol-sep4-cross-event-rewards-contract-v1-2026-08-30.json	369ff8ac108fb954c86e61cc84b6fc5e8f4b2680		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-sol-sep4-cross-event-rewards-result-v1-2026-08-30.json	0ab7bf91a22e7ad615068f6f80a5e1bf75c5cadb		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-sol-sep4-range-threshold-coverage-books-contract-v1-2026-08-30.json	266e372b1cb98f51818c8bc1ab28a940135f59f1		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-sol-sep4-range-threshold-coverage-books-result-v1-2026-08-30.json	0cfea294d9d427d4e69048600f1a3fc85b12f2a5		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-sol-sep4-range-threshold-coverage-prefilter-contract-v1-2026-08-30.json	4ac80f78eda56275ad0a24678725561c25ece131		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-sol-sep4-range-threshold-coverage-prefilter-result-v1-2026-08-30.json	0c7cbfa69f0798d1eecb427a8493f43c0791ec29		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-source-selected-crypto-negrisk-series-contract-v1-2026-08-29.json	9927753e5b263ec16d108549c87de4e260412a7e		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-source-selected-crypto-negrisk-series-result-v1-2026-08-29.json	9c05157f3309a4e21b990a7c010bd33664dc18be		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-sports-maker-rebate-cross-source-conflict-contract-v1-2026-08-30.json	f0f23f2ed684e4aa9ae8b02a9aa720228baf58d3		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-sports-maker-rebate-cross-source-conflict-source-result-v1-2026-08-30.json	46170408b25563cdabe06a64b9617d42c6849a17		metadata_only_not_reviewed				
docs/model-research/action-value/polymarket-sports-maker-rebate-current-source-conflict-contract-v1-2026-08-30.json	add4df9626b2d98355057f4a95065bae5dccab79		metadata_only_not_reviewed				
